id_solicitud,fecha_solicitud,departamento,zona,tipo_beneficio,canal,nivel_educativo_tutor,num_personas_hogar,ingreso_hogar,puntaje_focalizacion,estado_solicitud,gestor_asignado,tiempo_ciclo_dias,fecha_decision,fecha_entrega,costo_atencion,costo_beneficio,permanencia_escolar,transito_educacion_superior,ingreso_hogar_posterior,satisfaccion_servicio
SOL-02199,2025-06-18,Cesar,Urbano,Computador,Digital,Universitario,7,1730000,22.9,Aprobada,Gestor_11,7,2025-06-25,2025-07-10,16100,771500.0,1.0,0.0,1877000.0,3.0
SOL-02200,2026-06-03,Magdalena,Rural,Plan_movil,Digital,Universitario,8,1377000,33.0,Rechazada,Gestor_10,9,2026-06-12,,14200,,1.0,0.0,1364000.0,
SOL-02201,2026-01-16,Norte de Santander,Urbano,Internet,Presencial,Secundaria,8,1030000,72.6,Rechazada,Gestor_12,16,2026-02-01,,28600,,1.0,0.0,1135000.0,
SOL-02202,2025-01-02,atlántico,Urbano,Beca,Presencial,Primaria,7,539000,75.9,Aprobada,Gestor_12,11,2025-01-13,2025-01-18,25600,2408700.0,1.0,0.0,586000.0,3.0
SOL-02203,2025-05-14,Magdalena,Urbano,Computador,Digital,Secundaria,6,1198000,64.0,Aprobada,Gestor_02,9,2025-05-23,2025-06-04,20900,995200.0,0.0,0.0,1243000.0,3.0
SOL-02204,2026-04-27,Atlántico,Urbano,Beca,Digital,Primaria,7,1141000,69.7,Rechazada,Gestor_04,10,2026-05-07,,8200,,1.0,0.0,1232000.0,
SOL-02205,2025-03-06,Sucre,Urbano,Beca,Presencial,Universitario,5,1441000,34.0,Rechazada,Gestor_13,18,2025-03-24,,38200,,0.0,0.0,1551000.0,
SOL-02206,2025-08-01,Córdoba,Urbano,Beca,Digital,Primaria,8,891000,71.2,Rechazada,Gestor_12,9,2025-08-10,,21800,,1.0,0.0,924000.0,
SOL-02207,2025-06-16,BOLÍVAR,Rural,Beca,Presencial,Secundaria,2,1235000,46.9,Aprobada,Gestor_09,18,2025-07-04,2025-07-11,32200,2691700.0,1.0,0.0,1424000.0,4.0
SOL-02208,2025-02-17,Córdoba,Urbano,Computador,Presencial,Secundaria,5,837000,63.4,Aprobada,Gestor_08,15,2025-03-04,2025-03-17,34100,1002400.0,1.0,1.0,958000.0,3.0
SOL-02209,2026-06-02,Bolivar,Rural,Internet,Presencial,Secundaria,3,978000,59.9,Aprobada,Gestor_03,15,2026-06-17,2026-06-18,21900,382300.0,1.0,1.0,1163000.0,5.0
SOL-02210,2025-05-03,Córdoba,Urbano,Plan_movil,Digital,Tecnico,4,1261000,36.2,Aprobada,Gestor_08,8,2025-05-11,2025-05-13,14200,216000.0,0.0,1.0,1525000.0,4.0
SOL-02211,2025-09-17,Sucre,Urbano,Internet,Presencial,Secundaria,7,1372000,73.2,Rechazada,Gestor_13,17,2025-10-04,,40000,,,0.0,1487000.0,
SOL-02212,2025-08-16,Sucre,Urbano,Plan_movil,Presencial,Primaria,6,1043000,68.9,Aprobada,Gestor_02,13,2025-08-29,2025-09-02,35900,224900.0,,0.0,,4.0
SOL-02213,2026-03-18,Atlántico,Urbano,Internet,Digital,Secundaria,2,1028000,64.9,Rechazada,Gestor_03,10,2026-03-28,,18800,,0.0,1.0,1208000.0,
SOL-02214,2025-03-17,Norte de Santander,Rural,Biblioteca_digital,Digital,Secundaria,6,1224000,57.1,Aprobada,Gestor_14,9,2025-03-26,2025-03-27,10200,64000.0,,0.0,1439000.0,5.0
SOL-02215,2025-09-21,Sucre,Urbano,Internet,Digital,Primaria,6,808000,87.3,Aprobada,Gestor_05,8,2025-09-29,2025-10-02,11300,321800.0,1.0,0.0,912000.0,4.0
SOL-02216,2026-04-27,Bolívar,Urbano,Internet,Presencial,Secundaria,6,1190000,58.1,Rechazada,Gestor_11,18,2026-05-15,,30800,,0.0,0.0,1083000.0,
SOL-02217,2026-02-17,Córdoba,Urbano,Computador,Presencial,Secundaria,7,1012000,46.6,Aprobada,Gestor_12,18,2026-03-07,2026-03-25,34800,859000.0,,,1028000.0,4.0
SOL-02218,2026-04-29,BOLÍVAR,Rural,Plan_movil,Presencial,Tecnico,2,1497000,51.5,Aprobada,Gestor_14,14,2026-05-13,2026-05-15,19600,217800.0,0.0,0.0,1748000.0,5.0
SOL-02219,2025-02-28,CÓRDOBA,Urbano,Plan_movil,Digital,Universitario,2,1381000,42.3,Aprobada,Gestor_10,2,2025-03-02,2025-03-04,21000,269100.0,1.0,0.0,1534000.0,5.0
SOL-02220,2025-02-11,Atlántico,Rural,Plan_movil,Digital,Universitario,8,1483000,26.6,Rechazada,Gestor_10,2,2025-02-13,,18200,,0.0,1.0,1482000.0,
SOL-02221,2025-06-03,La Guajira,Urbano,Plan_movil,Digital,Universitario,6,1626000,35.4,Aprobada,Gestor_08,2,2025-06-05,2025-06-07,16400,253600.0,0.0,0.0,1928000.0,5.0
SOL-02222,2025-05-27,Cesar,Urbano,Beca,Digital,Primaria,8,896000,76.0,Rechazada,Gestor_01,7,2025-06-03,,18800,,0.0,0.0,,
SOL-02223,2025-09-02,Atlántico,Urbano,Beca,Presencial,Primaria,8,872000,71.9,Rechazada,Gestor_04,8,2025-09-10,,35900,,0.0,,931000.0,
SOL-02224,2025-03-21,Bolívar,Urbano,Biblioteca_digital,Digital,Secundaria,4,1176000,66.7,Rechazada,Gestor_01,9,2025-03-30,,12400,,0.0,0.0,1185000.0,
SOL-02225,2025-06-12,Atlántico,Urbano,Internet,Presencial,Tecnico,7,1194000,38.6,Rechazada,Gestor_01,15,2025-06-27,,32700,,1.0,0.0,1438000.0,
SOL-02226,2025-12-16,MAGDALENA,Urbano,Computador,Presencial,Universitario,7,1845000,30.3,Aprobada,Gestor_12,12,2025-12-28,2026-01-13,25400,954300.0,0.0,0.0,2078000.0,5.0
SOL-02227,2025-11-25,Bolívar,Rural,Computador,Presencial,Tecnico,5,1242000,47.1,Rechazada,Gestor_05,18,2025-12-13,,35300,,1.0,0.0,1386000.0,
SOL-02228,2025-12-28,Cesar,Rural,Internet,Digital,Primaria,8,826000,76.8,Rechazada,Gestor_06,1,2025-12-29,,14800,,0.0,,844000.0,
SOL-02229,2025-11-08,Bolívar,Rural,Plan_movil,Digital,Universitario,7,1886000,23.8,Rechazada,Gestor_15,3,2025-11-11,,16900,,0.0,0.0,1797000.0,
SOL-02230,2026-01-01,Bolívar,Urbano,Plan_movil,Presencial,Secundaria,6,885000,76.5,Aprobada,Gestor_01,17,2026-01-18,2026-01-24,36500,275000.0,0.0,0.0,,5.0
SOL-02231,2025-10-17,Sucre,Urbano,Beca,Presencial,Primaria,3,943000,85.1,Rechazada,Gestor_11,14,2025-10-31,,35800,,,,1176000.0,
SOL-02232,2025-11-12,Atlántico,Urbano,Beca,Presencial,Secundaria,6,1010000,67.9,Aprobada,Gestor_06,25,2025-12-07,2025-12-11,27200,2449800.0,1.0,1.0,1235000.0,4.0
SOL-02233,2026-04-23,Córdoba,Rural,Computador,Digital,Primaria,2,655000,86.5,Rechazada,Gestor_05,7,2026-04-30,,15100,,0.0,,676000.0,
SOL-02234,2026-01-02,Córdoba,Rural,Internet,Digital,Secundaria,7,1029000,60.6,Aprobada,Gestor_04,4,2026-01-06,2026-01-10,19100,361600.0,0.0,1.0,1219000.0,4.0
SOL-02235,2025-01-15,La Guajira,Urbano,Beca,Digital,Secundaria,7,1193000,57.0,Rechazada,Gestor_10,10,2025-01-25,,22200,,0.0,0.0,1209000.0,
SOL-02236,2026-01-27,CESAR,Urbano,Computador,Digital,Secundaria,5,1294000,51.3,Rechazada,Gestor_05,7,2026-02-03,,16400,,0.0,0.0,,
SOL-02237,2026-02-13,Córdoba,Urbano,Internet,Presencial,Secundaria,8,1157000,54.4,Rechazada,Gestor_08,6,2026-02-19,,36700,,0.0,0.0,1390000.0,
SOL-02238,2026-03-20,Atlántico,Urbano,Internet,Presencial,Tecnico,3,1139000,36.9,Aprobada,Gestor_09,17,2026-04-06,2026-04-10,41000,353700.0,1.0,0.0,1237000.0,5.0
SOL-02239,2025-08-11,Atlántico,Urbano,Computador,Presencial,Secundaria,7,1211000,55.8,Aprobada,Gestor_11,20,2025-08-31,2025-09-12,35200,925200.0,0.0,1.0,,4.0
SOL-02240,2025-06-12,Bolívar,Urbano,Internet,Presencial,Secundaria,5,1055000,62.2,Aprobada,Gestor_14,13,2025-06-25,2025-06-28,41300,384600.0,1.0,,,3.0
SOL-02241,2025-11-14,Sucre,Rural,Biblioteca_digital,Presencial,Tecnico,5,1121000,52.3,Rechazada,Gestor_12,19,2025-12-03,,36500,,1.0,0.0,1131000.0,
SOL-02242,2025-04-03,Atlántico,Urbano,Biblioteca_digital,Presencial,Universitario,3,1579000,37.1,Rechazada,Gestor_02,8,2025-04-11,,28000,,0.0,0.0,1586000.0,
SOL-02243,2025-12-14,Cesar,Urbano,Internet,Digital,Primaria,6,1076000,65.6,Aprobada,Gestor_06,12,2025-12-26,2025-12-27,22400,397400.0,0.0,0.0,1237000.0,4.0
SOL-02244,2026-01-16,Norte de Santander,Rural,Internet,Presencial,Secundaria,6,1058000,65.5,Aprobada,Gestor_03,13,2026-01-29,2026-02-01,38600,359200.0,1.0,1.0,1138000.0,4.0
SOL-02245,2026-03-14,Córdoba,Urbano,Computador,Presencial,Secundaria,6,1173000,69.2,Aprobada,Gestor_15,6,2026-03-20,2026-03-26,39100,1009800.0,1.0,,1440000.0,3.0
SOL-02246,2025-07-17,Cesar,Urbano,Internet,Digital,Primaria,4,931000,73.0,Aprobada,Gestor_02,3,2025-07-20,2025-07-21,17900,446800.0,,0.0,1042000.0,4.0
SOL-02247,2025-01-19,atlántico,Urbano,Internet,Presencial,Secundaria,8,1104000,69.6,Rechazada,Gestor_12,10,2025-01-29,,29600,,,0.0,,
SOL-02248,2026-01-20,Córdoba,Urbano,Plan_movil,Digital,Tecnico,8,1242000,52.0,Aprobada,Gestor_14,7,2026-01-27,2026-01-27,10700,276200.0,1.0,1.0,1303000.0,4.0
SOL-02249,2025-01-02,Cesar,Urbano,Plan_movil,Digital,Primaria,6,1033000,64.9,Aprobada,Gestor_13,8,2025-01-10,2025-01-15,14000,228300.0,0.0,0.0,1094000.0,3.0
SOL-02250,2025-05-12,Atlántico,Rural,Internet,Presencial,Tecnico,3,1362000,62.5,Aprobada,Gestor_01,6,2025-05-18,2025-05-21,31200,356200.0,1.0,1.0,1484000.0,4.0
SOL-02251,2025-07-22,Atlántico,Urbano,Biblioteca_digital,Digital,Tecnico,4,1483000,39.3,Rechazada,Gestor_04,4,2025-07-26,,15300,,1.0,1.0,1483000.0,
SOL-02252,2025-11-03,Córdoba,Urbano,Computador,Presencial,Universitario,8,1477000,37.7,Aprobada,Gestor_08,19,2025-11-22,2025-11-29,31500,880800.0,0.0,0.0,1537000.0,3.0
SOL-02253,2025-06-25,La Guajira,Urbano,Computador,Presencial,Secundaria,6,1193000,67.4,Aprobada,Gestor_03,13,2025-07-08,2025-07-23,37300,973100.0,1.0,0.0,1444000.0,4.0
SOL-02254,2025-08-06,C�rdoba,Urbano,Internet,Presencial,Universitario,4,1687000,20.2,Aprobada,Gestor_05,14,2025-08-20,2025-08-20,36900,330000.0,1.0,1.0,2133000.0,4.0
SOL-02255,2026-05-13,Córdoba,Rural,Beca,Digital,Secundaria,3,936000,61.4,Rechazada,Gestor_14,8,2026-05-21,,17500,,0.0,,962000.0,
SOL-02256,2025-01-25,Cesar,Rural,Plan_movil,Presencial,Secundaria,6,989000,67.3,Aprobada,Gestor_10,15,2025-02-09,2025-02-12,25700,226900.0,0.0,0.0,1041000.0,4.0
SOL-02257,2025-02-25,Cesar,Urbano,Beca,Presencial,Primaria,2,830000,65.1,Aprobada,Gestor_05,26,2025-03-23,2025-04-04,40800,2442100.0,1.0,0.0,879000.0,4.0
SOL-02258,2025-04-16,Magdalena,Rural,Plan_movil,Digital,Primaria,7,547000,75.8,Aprobada,Gestor_05,11,2025-04-27,2025-05-01,15500,259300.0,0.0,0.0,631000.0,4.0
SOL-02259,2025-03-25,Bolívar,Urbano,Internet,Presencial,Tecnico,3,1433000,52.9,Rechazada,Gestor_11,4,2025-03-29,,29100,,0.0,0.0,,
SOL-02260,2026-03-20,Magdalena,Rural,Beca,Presencial,Secundaria,5,1504000,68.5,Aprobada,Gestor_09,18,2026-04-07,2026-04-13,27400,2520500.0,1.0,0.0,1493000.0,4.0
SOL-02261,2025-12-24,Sucre,Urbano,Computador,Digital,Secundaria,5,1290000,56.8,Rechazada,Gestor_15,6,2025-12-30,,17200,,0.0,,1116000.0,
SOL-02262,2025-04-24,Cesar,Rural,Computador,Presencial,Primaria,3,800000,87.4,Aprobada,Gestor_08,8,2025-05-02,2025-05-08,38200,738500.0,1.0,,914000.0,4.0
SOL-02263,2025-12-29,Córdoba,Rural,Computador,Digital,Secundaria,5,950000,70.4,Aprobada,Gestor_08,1,2025-12-30,2026-01-16,11000,946600.0,1.0,0.0,1140000.0,4.0
SOL-02264,2025-05-20,Magdalena�,Urbano,Internet,Digital,Primaria,8,700000,76.9,Rechazada,Gestor_13,9,2025-05-29,,19700,,,0.0,798000.0,
SOL-02265,2025-09-25,Cesar,Urbano,Plan_movil,Digital,Tecnico,3,1384000,39.7,Rechazada,Gestor_13,8,2025-10-03,,16400,,1.0,0.0,1369000.0,
SOL-02266,2025-01-30,La Guajira,Rural,Computador,Digital,Primaria,2,1051000,65.7,Aprobada,Gestor_01,9,2025-02-08,2025-02-13,7700,1147000.0,0.0,0.0,1300000.0,3.0
SOL-02267,2026-02-04,Cesar,Rural,Plan_movil,Digital,Primaria,3,731000,78.0,Aprobada,Gestor_01,7,2026-02-11,2026-02-11,14700,231300.0,0.0,0.0,813000.0,4.0
SOL-02268,2026-05-23,La Guajira,Urbano,Beca,Digital,Secundaria,6,1404000,71.7,Aprobada,Gestor_02,6,2026-05-29,2026-06-10,14900,2205100.0,,0.0,1443000.0,4.0
SOL-02269,2025-09-14,Bolívar,Rural,Internet,Digital,Secundaria,6,890000,58.8,Rechazada,Gestor_14,6,2025-09-20,,17800,,1.0,1.0,1060000.0,
SOL-02270,2026-03-10,Cesar,Urbano,Beca,Digital,Secundaria,4,1165000,53.1,Rechazada,Gestor_08,10,2026-03-20,,18200,,0.0,0.0,1055000.0,
SOL-02271,2025-04-02,Atlántico,Urbano,Internet,Digital,Secundaria,5,1061000,66.6,Aprobada,Gestor_10,4,2025-04-06,2025-04-10,16600,418300.0,0.0,0.0,1187000.0,4.0
SOL-02272,2025-04-19,Magdalena,Urbano,Plan_movil,Digital,Universitario,7,1563000,31.4,Rechazada,Gestor_01,11,2025-04-30,,18800,,1.0,0.0,1542000.0,
SOL-02273,2026-05-19,Magdalena,Urbano,Plan_movil,Presencial,Secundaria,5,980000,64.1,Rechazada,Gestor_15,20,2026-06-08,,25800,,,1.0,1051000.0,
SOL-02274,2025-02-07,La Guajira,Rural,Internet,Digital,Primaria,8,888000,70.8,Rechazada,Gestor_04,5,2025-02-12,,15300,,1.0,0.0,,
SOL-02275,2025-12-09,Norte de Santander,Urbano,Biblioteca_digital,Presencial,Secundaria,3,1041000,57.0,Aprobada,Gestor_09,15,2025-12-24,2025-12-25,31700,55800.0,1.0,,1009000.0,4.0
SOL-02276,2025-12-13,Cesar,Rural,Biblioteca_digital,Presencial,Tecnico,7,1548000,40.8,Aprobada,Gestor_02,8,2025-12-21,2025-12-22,38500,50500.0,0.0,1.0,1668000.0,4.0
SOL-02277,2026-01-29,Sucre,Urbano,Plan_movil,Presencial,Secundaria,7,1309000,64.0,Rechazada,Gestor_03,18,2026-02-16,,28200,,,1.0,1466000.0,
SOL-02278,2025-08-02,Magdalena,Urbano,Computador,Digital,Primaria,5,808000,72.3,Aprobada,Gestor_11,6,2025-08-08,2025-08-20,18400,777100.0,,,854000.0,3.0
SOL-02279,2025-06-14,La Guajira,Urbano,Biblioteca_digital,Presencial,Tecnico,7,1055000,49.7,Rechazada,Gestor_06,14,2025-06-28,,35100,,1.0,0.0,962000.0,
SOL-02280,2025-08-25,Atlántico,Urbano,Beca,Digital,Secundaria,7,1168000,55.0,Aprobada,Gestor_13,5,2025-08-30,2025-09-08,16500,2649900.0,1.0,1.0,,5.0
SOL-02281,2025-11-30,Bolívar,Urbano,Internet,Digital,Secundaria,6,1108000,64.0,Aprobada,Gestor_15,8,2025-12-08,2025-12-11,29300,296700.0,1.0,0.0,1196000.0,3.0
SOL-02282,2025-06-04,Bolívar,Urbano,Internet,Presencial,Primaria,2,832000,80.6,Aprobada,Gestor_11,5,2025-06-09,2025-06-12,33400,307200.0,0.0,0.0,1003000.0,4.0
SOL-02283,2026-03-30,Magdalena,Urbano,Biblioteca_digital,Digital,Primaria,3,914000,77.7,Aprobada,Gestor_10,5,2026-04-04,2026-04-05,15500,53800.0,0.0,0.0,1043000.0,3.0
SOL-02284,2025-03-28,Atlántico,Urbano,Biblioteca_digital,Digital,Secundaria,5,1253000,67.3,Rechazada,Gestor_03,8,2025-04-05,,13800,,0.0,0.0,1228000.0,
SOL-02285,2025-02-02,Atlántico,Urbano,Beca,Digital,Primaria,6,998000,71.1,Aprobada,Gestor_15,5,2025-02-07,2025-02-11,15100,1856500.0,0.0,1.0,1219000.0,4.0
SOL-02286,2025-10-02,Bolívar,Urbano,Internet,Presencial,Secundaria,8,1137000,65.5,Aprobada,Gestor_15,1,2025-10-03,2025-10-04,33800,408900.0,1.0,0.0,1289000.0,3.0
SOL-02287,2026-02-17,Norte de Santander,Rural,Beca,Presencial,Secundaria,8,1192000,61.9,Aprobada,Gestor_04,20,2026-03-09,2026-03-17,35900,2356200.0,1.0,0.0,1203000.0,3.0
SOL-02288,2026-04-24,Bolívar,Rural,Beca,Digital,Secundaria,4,1167000,53.5,Aprobada,Gestor_09,15,2026-05-09,2026-05-19,12700,2603800.0,0.0,,1253000.0,3.0
SOL-02289,2025-02-10,Magdalena,Urbano,Plan_movil,Presencial,Universitario,7,1520000,14.7,Aprobada,Gestor_09,16,2025-02-26,2025-03-01,35200,218500.0,1.0,0.0,1654000.0,5.0
SOL-02290,2026-05-31,AtlÃ¡ntico,Urbano,Beca,Presencial,Tecnico,7,1629000,31.5,Rechazada,Gestor_10,12,2026-06-12,,37800,,0.0,0.0,1963000.0,
SOL-02291,2025-08-13,cesar,Urbano,Internet,Presencial,Tecnico,5,1452000,27.3,Rechazada,Gestor_05,8,2025-08-21,,34500,,0.0,0.0,,
SOL-02292,2026-02-28,Bolívar,Rural,Biblioteca_digital,Digital,Primaria,2,688000,78.4,Aprobada,Gestor_07,8,2026-03-08,2026-03-09,14800,56000.0,0.0,0.0,700000.0,5.0
SOL-02293,2025-07-22,Atlántico,Urbano,Plan_movil,Presencial,Primaria,2,696000,72.4,Rechazada,Gestor_09,6,2025-07-28,,31000,,1.0,,715000.0,
SOL-02294,2025-09-27,Cesar,Urbano,Computador,Digital,Secundaria,5,948000,60.7,Rechazada,Gestor_08,3,2025-09-30,,18600,,0.0,0.0,1041000.0,
SOL-02295,2025-09-23,Atlántico,Urbano,Internet,Digital,Primaria,5,673000,73.6,Aprobada,Gestor_11,1,2025-09-24,2025-09-24,13900,309900.0,0.0,0.0,759000.0,4.0
SOL-02296,2025-04-09,Atlántico,Urbano,Biblioteca_digital,Digital,Universitario,6,1642000,34.7,Aprobada,Gestor_07,6,2025-04-15,2025-04-16,18800,56300.0,1.0,0.0,2024000.0,3.0
SOL-02297,2025-03-25,Atlántico,Urbano,Internet,Presencial,Primaria,8,794000,79.9,Aprobada,Gestor_12,13,2025-04-07,2025-04-11,34500,352800.0,,0.0,955000.0,3.0
SOL-02298,2025-08-25,Atlántico,Rural,Internet,Presencial,Secundaria,5,1205000,60.3,Aprobada,Gestor_08,11,2025-09-05,2025-09-09,30200,377100.0,0.0,1.0,1441000.0,3.0
SOL-02299,2026-02-01,Atlántico,Urbano,Biblioteca_digital,Presencial,Secundaria,8,1261000,60.8,Aprobada,Gestor_05,11,2026-02-12,2026-02-13,36100,52900.0,,,1507000.0,5.0
SOL-02300,2025-05-17,Bolívar,Urbano,Computador,Presencial,Secundaria,4,1220000,61.1,Aprobada,Gestor_05,19,2025-06-05,2025-06-25,24900,956000.0,1.0,0.0,1525000.0,5.0
SOL-02301,2025-12-16,Sucre,Urbano,Biblioteca_digital,Presencial,Primaria,8,879000,86.1,Aprobada,Gestor_05,12,2025-12-28,2025-12-30,34200,67900.0,0.0,0.0,1082000.0,3.0
SOL-02302,2025-05-02,Cesar,Urbano,Biblioteca_digital,Presencial,Secundaria,6,1229000,44.0,Rechazada,Gestor_01,8,2025-05-10,,35600,,0.0,1.0,1166000.0,
SOL-02303,2025-08-02,Cesar,Rural,Biblioteca_digital,Digital,Secundaria,7,1094000,54.6,Rechazada,Gestor_06,1,2025-08-03,,15200,,1.0,0.0,1039000.0,
SOL-02304,2025-07-27,Bolívar,Urbano,Computador,Digital,Tecnico,7,1270000,51.9,Aprobada,Gestor_05,6,2025-08-02,2025-08-14,20500,683500.0,0.0,1.0,1508000.0,5.0
SOL-02305,2025-04-27,Norte de Santander,Rural,Biblioteca_digital,Digital,Primaria,8,884000,83.9,Aprobada,Gestor_08,4,2025-05-01,2025-05-03,16100,51400.0,,0.0,931000.0,4.0
SOL-02306,2026-03-20,Magdalena,Urbano,Plan_movil,Presencial,Universitario,7,1405000,33.4,Rechazada,Gestor_08,21,2026-04-10,,36200,,1.0,1.0,,
SOL-02307,2025-04-03,Atlántico,Urbano,Plan_movil,Digital,Tecnico,7,1331000,43.5,Aprobada,Gestor_02,5,2025-04-08,2025-04-12,13900,296100.0,1.0,0.0,1616000.0,5.0
SOL-02308,2026-04-04,Cesar,Rural,Internet,Presencial,Secundaria,3,889000,74.9,Rechazada,Gestor_11,8,2026-04-12,,20000,,1.0,0.0,893000.0,
SOL-02309,2025-09-24,Atlántico,Urbano,Beca,Digital,Tecnico,4,1498000,46.4,Aprobada,Gestor_06,7,2025-10-01,2025-10-06,13200,2283500.0,0.0,0.0,1796000.0,2.0
SOL-02310,2025-08-10,Bolívar,Rural,Computador,Presencial,Primaria,6,956000,75.2,Aprobada,Gestor_12,14,2025-08-24,2025-08-30,39100,1023800.0,0.0,0.0,1136000.0,3.0
SOL-02311,2025-02-20,Magdalena,Urbano,Internet,Digital,Universitario,6,1826000,40.7,Aprobada,Gestor_11,5,2025-02-25,2025-03-02,17600,313700.0,1.0,0.0,2075000.0,4.0
SOL-02312,2026-05-21,Córdoba,Rural,Internet,Digital,Secundaria,7,954000,63.8,Aprobada,Gestor_10,6,2026-05-27,2026-06-02,18800,393200.0,0.0,0.0,1157000.0,3.0
SOL-02313,2025-07-11,Magdalena,Urbano,Internet,Presencial,Secundaria,2,947000,67.5,Aprobada,Gestor_10,7,2025-07-18,2025-07-23,29900,391700.0,1.0,1.0,1117000.0,4.0
SOL-02314,2025-04-18,La Guajira,Urbano,Computador,Digital,Secundaria,6,1048000,68.5,Aprobada,Gestor_15,5,2025-04-23,2025-05-09,16200,1128800.0,1.0,1.0,1271000.0,5.0
SOL-02315,2024-12-30,NORTE DE SANTANDER,Rural,Internet,Digital,Primaria,4,759000,72.0,Rechazada,Gestor_06,8,2025-01-07,,16800,,0.0,0.0,702000.0,
SOL-02316,2025-05-04,Atlántico,Rural,Beca,Presencial,Universitario,5,1566000,44.1,Rechazada,Gestor_03,19,2025-05-23,,40100,,1.0,0.0,1608000.0,
SOL-02317,2025-09-06,Bolivar,Rural,Internet,Digital,Primaria,4,961000,55.3,Rechazada,Gestor_01,8,2025-09-14,,13600,,0.0,,,
SOL-02318,2026-03-04,Magdalena,Rural,Computador,Digital,Secundaria,7,1112000,44.2,Rechazada,Gestor_07,5,2026-03-09,,16700,,0.0,0.0,1126000.0,
SOL-02319,2025-01-30,Magdalena,Rural,Internet,Digital,Secundaria,7,1286000,54.6,Rechazada,Gestor_10,7,2025-02-06,,17700,,1.0,,,
SOL-02320,2026-05-03,Magdalena,Urbano,Plan_movil,Digital,Universitario,3,1313000,26.6,Aprobada,Gestor_05,7,2026-05-10,2026-05-16,17600,240000.0,1.0,0.0,1370000.0,4.0
SOL-02321,2025-03-28,Córdoba,Urbano,Biblioteca_digital,Digital,Primaria,8,914000,77.9,Rechazada,Gestor_12,8,2025-04-05,,16300,,1.0,1.0,954000.0,
SOL-02322,2026-01-25,La Guajira,Urbano,Plan_movil,Digital,Secundaria,6,1040000,54.5,Rechazada,Gestor_12,7,2026-02-01,,20100,,0.0,,1221000.0,
SOL-02323,2024-12-28,CESAR,Urbano,Internet,Digital,Secundaria,8,1213000,59.9,Aprobada,Gestor_10,3,2024-12-31,2025-01-01,13200,375900.0,0.0,,1412000.0,5.0
SOL-02324,2026-04-17,Bolívar,Urbano,Computador,Presencial,Tecnico,8,1498000,43.4,Aprobada,Gestor_05,22,2026-05-09,2026-05-17,23000,887400.0,1.0,0.0,1734000.0,4.0
SOL-02325,2026-03-28,Córdoba,Urbano,Internet,Presencial,Primaria,6,413000,91.0,Aprobada,Gestor_11,8,2026-04-05,2026-04-06,31700,374400.0,0.0,0.0,415000.0,3.0
SOL-02326,2025-07-17,Norte de Santander,Urbano,Plan_movil,Digital,Primaria,6,857000,68.6,Aprobada,Gestor_08,9,2025-07-26,2025-07-28,13400,250500.0,0.0,1.0,1104000.0,4.0
SOL-02327,2025-11-19,CÓRDOBA,Urbano,Beca,Digital,Primaria,7,940000,61.5,Aprobada,Gestor_12,2,2025-11-21,2025-11-30,16500,2946900.0,1.0,0.0,1084000.0,4.0
SOL-02328,2025-05-14,Atlántico,Urbano,Internet,Presencial,Tecnico,6,922000,54.0,Aprobada,Gestor_05,13,2025-05-27,2025-05-31,35300,342600.0,1.0,0.0,1138000.0,4.0
SOL-02329,2025-07-06,La Guajira,Urbano,Internet,Presencial,Primaria,2,918000,69.3,Rechazada,Gestor_05,18,2025-07-24,,32600,,1.0,0.0,921000.0,
SOL-02330,2025-12-02,Atlántico,Urbano,Computador,Presencial,Secundaria,2,1015000,59.3,Aprobada,Gestor_01,14,2025-12-16,2025-12-28,34300,982400.0,,,1212000.0,4.0
SOL-02331,2025-06-06,Bolívar,Rural,Computador,Digital,Primaria,5,700000,69.8,Aprobada,Gestor_02,1,2025-06-07,2025-06-23,14700,938800.0,0.0,,,5.0
SOL-02332,2026-01-07,Atlántico,Rural,Internet,Digital,Tecnico,6,1197000,50.9,Aprobada,Gestor_05,4,2026-01-11,2026-01-14,12200,440800.0,1.0,0.0,1392000.0,5.0
SOL-02333,2025-11-22,Cesar,Urbano,Internet,Presencial,Universitario,3,1513000,19.0,Rechazada,Gestor_07,10,2025-12-02,,27800,,0.0,0.0,1666000.0,
SOL-02334,2025-04-17,La Guajira,Urbano,Computador,Presencial,Secundaria,5,1139000,37.6,Rechazada,Gestor_03,20,2025-05-07,,32100,,1.0,0.0,1343000.0,
SOL-02335,2026-05-05,Atlántico,Urbano,Biblioteca_digital,Digital,Secundaria,7,1055000,70.4,Aprobada,Gestor_12,2,2026-05-07,2026-05-09,11800,61700.0,0.0,0.0,1391000.0,4.0
SOL-02336,2025-02-12,Magdalena,Urbano,Biblioteca_digital,Presencial,Primaria,6,985000,77.0,Aprobada,Gestor_15,12,2025-02-24,2025-02-24,21900,62400.0,1.0,1.0,1190000.0,4.0
SOL-02337,2025-09-12,Magdalena,Urbano,Computador,Digital,Primaria,2,787000,83.6,Aprobada,Gestor_01,5,2025-09-17,2025-10-04,16600,842700.0,1.0,1.0,,3.0
SOL-02338,2026-01-23,Bolívar,Urbano,Computador,Presencial,Secundaria,3,1195000,70.1,Rechazada,Gestor_11,10,2026-02-02,,34600,,0.0,0.0,1195000.0,
